[Bus3683270.txt]
***************** Gold Standard: ***********************
 => Bob Nardelli:[3277,3289]; score:1.000000; title:Robert Nardelli; score:1.000000
 => South Africa:[1285,1297]; score:1.000000; title:South_Africa; score:1.000000
	FP => Bavarian:[2313,2321]; score:1.000000; title:Bavaria; score:0.844828
	FP => U.S.:[3405,3409]; score:1.000000; title:United_States; score:0.803799
	FP => American:[1859,1867]; score:1.000000; title:United_States; score:1.000000
 => U.S. Customs and Border Protection:[843,877]; score:1.000000; title:U.S._Customs_and_Border_Protection; score:1.000000
 => Las Vegas:[501,510]; score:1.000000; title:Las_Vegas,_Nevada; score:0.669367
 => Condor Airlines:[1791,1806]; score:1.000000; title:Condor_Airlines; score:1.000000
 => New Year:[2004,2012]; score:1.000000; title:New_Year; score:0.825266
 => FBI:[2971,2974]; score:1.000000; title:Federal_Bureau_of_Investigation; score:0.982450
 => U.S.:[377,381]; score:1.000000; title:United_States; score:0.803799
	FP => German:[144,150]; score:1.000000; title:German_language; score:0.365524
	FP => Council on American-Islamic Relations:[1207,1244]; score:1.000000; title:CAIR; score:1.000000
	FP => Syrian:[166,172]; score:1.000000; title:Steve_Jobs; score:1.000000
	FP => Islamic:[1264,1271]; score:1.000000; title:Islam; score:0.840000
	FP => American-born:[603,616]; score:1.000000; title:United_States; score:0.866071
	FP => Central California:[2056,2074]; score:1.000000; title:Central_Valley_(California); score:1.000000
 => Las Vegas:[270,279]; score:1.000000; title:Las_Vegas,_Nevada; score:0.669367
 => U.S.:[2790,2794]; score:1.000000; title:United_States; score:0.803799
 => Alzenau:[2296,2303]; score:1.000000; title:Alzenau; score:0.999169
 => Las Vegas:[1947,1956]; score:1.000000; title:Las_Vegas,_Nevada; score:0.669367
 => Calif.:[133,139]; score:1.000000; title:California; score:0.830846
 => Feinstein:[3182,3191]; score:1.000000; title:Dianne_Feinstein; score:0.835840
	FP => Washington:[2451,2461]; score:1.000000; title:Washington; score:0.270749
	FP => German:[2095,2101]; score:1.000000; title:German_language; score:0.365524
 => Dianne Feinstein:[3088,3104]; score:1.000000; title:Dianne_Feinstein; score:1.000000
 => North Las Vegas:[2646,2661]; score:1.000000; title:North_Las_Vegas,_Nevada; score:1.000000
 => US Airways:[1397,1407]; score:1.000000; title:US_Airways; score:1.000000
 => Frankfurt:[488,497]; score:1.000000; title:Frankfurt_am_Main; score:0.784255
	FP => Muslim:[1171,1177]; score:1.000000; title:Muslim; score:0.780498
 => U.S.:[12,16]; score:1.000000; title:United_States; score:0.803799
	FP => German:[2751,2757]; score:1.000000; title:German_language; score:0.365524
 => California:[666,676]; score:1.000000; title:California; score:0.866311
	FP => Mulligan:[3167,3175]; score:1.000000; title:Mulligan; score:0.991424
 => Minneapolis:[1420,1431]; score:1.000000; title:Minneapolis,_Minnesota; score:0.947676
 => FBI:[2517,2520]; score:1.000000; title:Federal_Bureau_of_Investigation; score:0.982450
	FP => Muslims:[3435,3442]; score:1.000000; title:Muslim; score:0.825388
 => Bakersfield:[568,579]; score:1.000000; title:Bakersfield,_California; score:1.000000
	FP => Phoenix:[1435,1442]; score:1.000000; title:IrcII; score:1.000000
 => Las Vegas:[3000,3009]; score:1.000000; title:Las_Vegas,_Nevada; score:0.669367
	FP => Syrian:[80,86]; score:1.000000; title:Steve_Jobs; score:1.000000
 => Iraq:[1513,1517]; score:1.000000; title:Iraq; score:0.988987
	FP => CAIR:[1698,1702]; score:1.000000; title:Liquid; score:0.994213
 => U.S. Immigration and Customs Enforcement:[2874,2914]; score:1.000000; title:U.S._Immigration_and_Customs_Enforcement; score:1.000000
 => California:[581,591]; score:1.000000; title:California; score:0.866311
 => San Francisco International Airport:[1318,1353]; score:1.000000; title:San_Francisco_International_Airport; score:1.000000
P/R/F:0.5686275/0.7837838/0.65909094; tpCount:29.0; fpCount:22.0; fnCount:8.0
[Ent16453733.txt]
***************** Gold Standard: ***********************
	FN => O'Donnell:[778,787]; score:1.000000; title:Rosie O'Donnell; score:1.000000
	FN => Trump:[355,360]; score:1.000000; title:Donald Trump; score:1.000000
	FN => Walters:[1084,1091]; score:1.000000; title:Barbara Walters; score:1.000000
	FN => Conner:[1500,1506]; score:1.000000; title:Tara Conner; score:1.000000
	FN => Barbara Walters:[127,142]; score:1.000000; title:Barbara Walters; score:1.000000
	FN => Barbara Walters:[0,15]; score:1.000000; title:Barbara Walters; score:1.000000
	FN => NEW YORK:[116,124]; score:1.000000; title:New York City; score:1.000000
 => America:[1654,1661]; score:1.000000; title:United States; score:1.000000
	FN => O'Donnell:[1101,1110]; score:1.000000; title:Rosie O'Donnell; score:1.000000
 => Rosie O'Donnell:[189,204]; score:1.000000; title:Rosie O'Donnell; score:1.000000
	FN => O'Donnell:[377,386]; score:1.000000; title:Rosie O'Donnell; score:1.000000
	FN => Walters:[622,629]; score:1.000000; title:Barbara Walters; score:1.000000
	FN => Walters:[686,693]; score:1.000000; title:Barbara Walters; score:1.000000
	FN => O'Donnell:[563,572]; score:1.000000; title:Rosie O'Donnell; score:1.000000
	FN => ABC:[854,857]; score:1.000000; title:American Broadcasting Company; score:1.000000
	FN => ABC:[277,280]; score:1.000000; title:American Broadcasting Company; score:1.000000
	FN => NBC:[1799,1802]; score:1.000000; title:NBC; score:1.000000
	FN => Trump:[1115,1120]; score:1.000000; title:Donald Trump; score:1.000000
	FN => Walters:[547,554]; score:1.000000; title:Barbara Walters; score:1.000000
 => Donald Trump:[240,252]; score:1.000000; title:Donald Trump; score:1.000000
	FN => Trump:[1667,1672]; score:1.000000; title:Donald Trump; score:1.000000
 => Miss USA:[1350,1358]; score:1.000000; title:Miss USA; score:1.000000
 => Miss Teen USA:[1363,1376]; score:1.000000; title:Miss Teen USA; score:1.000000
	FN => The View:[1421,1429]; score:1.000000; title:The View; score:1.000000
 => Donald Trump:[926,938]; score:1.000000; title:Donald Trump; score:1.000000
	FN => The Apprentice:[1806,1820]; score:1.000000; title:The Apprentice; score:1.000000
 => Miss Universe Organization:[1307,1333]; score:1.000000; title:Miss Universe Organization; score:1.000000
 => Rosie O'Donnell:[26,41]; score:1.000000; title:Rosie O'Donnell; score:1.000000
	FN => Trump:[1471,1476]; score:1.000000; title:Donald Trump; score:1.000000
	FN => The Donald:[740,750]; score:1.000000; title:Donald Trump; score:1.000000
	FN => Trump:[62,67]; score:1.000000; title:Donald Trump; score:1.000000
	FN => Trump:[1281,1286]; score:1.000000; title:Donald Trump; score:1.000000
	FN => The View:[284,292]; score:1.000000; title:The View; score:1.000000
	FN => O'Donnell:[1693,1702]; score:1.000000; title:Rosie O'Donnell; score:1.000000
	FN => Walters:[257,264]; score:1.000000; title:Barbara Walters; score:1.000000
	FN => The View:[797,805]; score:1.000000; title:The View; score:1.000000

************************ System Result: ***************************
	FP => Trump:[1667,1672]; score:1.000000; title:Trump; score:0.741419
	FP => Trump:[1281,1286]; score:1.000000; title:Trump; score:0.741419
 => America:[1654,1661]; score:1.000000; title:United_States; score:0.287162
 => Rosie O’Donnell:[189,204]; score:1.000000; title:Rosie_O'Donnell; score:1.000000
	FP => Donald:[744,750]; score:1.000000; title:Donald; score:0.348395
	FP => NEW YORK:[116,124]; score:1.000000; title:New_York; score:0.576837
	FP => Barbara Walters:[127,142]; score:1.000000; title:Walters; score:1.000000
	FP => Barbara Walters:[0,15]; score:1.000000; title:Walters; score:1.000000
	FP => Tara Conner:[1183,1194]; score:1.000000; title:Tara_Conner; score:0.993342
	FP => Trump:[1115,1120]; score:1.000000; title:Trump; score:0.741419
	FP => Conner:[1500,1506]; score:1.000000; title:Conner_Peripherals; score:1.000000
	FP => Walters:[1084,1091]; score:1.000000; title:Walters,_Minnesota; score:0.203106
 => Donald Trump:[240,252]; score:1.000000; title:Donald_Trump; score:1.000000
	FP => Trump:[355,360]; score:1.000000; title:Trump; score:0.741419
	FP => Walters:[257,264]; score:1.000000; title:Walters,_Minnesota; score:0.203106
	FP => View:[1425,1429]; score:1.000000; title:Luigi_Luca_Cavalli-Sforza; score:0.265625
 => Miss USA:[1350,1358]; score:1.000000; title:Miss_USA; score:0.911855
	FP => NBC:[1799,1802]; score:1.000000; title:Niobium_carbide; score:1.000000
 => Miss Teen USA:[1363,1376]; score:1.000000; title:Miss_Teen_USA; score:1.000000
 => Donald Trump:[926,938]; score:1.000000; title:Donald_Trump; score:1.000000
 => Miss Universe Organization:[1307,1333]; score:1.000000; title:Miss_Universe_Organization; score:0.996532
	FP => Walters:[622,629]; score:1.000000; title:Walters,_Minnesota; score:0.203106
	FP => Walters:[686,693]; score:1.000000; title:Walters,_Minnesota; score:0.203106
 => Rosie O’Donnell:[26,41]; score:1.000000; title:Rosie_O'Donnell; score:1.000000
	FP => ABC:[277,280]; score:1.000000; title:Abbott_Cup; score:1.000000
	FP => Trump:[1471,1476]; score:1.000000; title:Trump; score:0.741419
	FP => Walters:[547,554]; score:1.000000; title:Walters,_Minnesota; score:0.203106
	FP => Miss USA:[1174,1182]; score:1.000000; title:Miss_USA; score:0.911855
	FP => Trump:[62,67]; score:1.000000; title:Trump; score:0.741419
	FP => View:[288,292]; score:1.000000; title:Luigi_Luca_Cavalli-Sforza; score:0.265625
	FP => ABC:[854,857]; score:1.000000; title:Abbott_Cup; score:1.000000
	FP => Apprentice:[1810,1820]; score:1.000000; title:Apprenticeship; score:0.818864
P/R/F:0.25/0.22222222/0.23529413; tpCount:8.0; fpCount:24.0; fnCount:28.0
[Tec16454435.txt]
***************** Gold Standard: ***********************
	FN => Mars rovers:[20,31]; score:1.000000; title:Mars Rover; score:1.000000
	FN => Opportunity:[1660,1671]; score:1.000000; title:Opportunity rover; score:1.000000
	FN => Spirit:[1311,1317]; score:1.000000; title:Spirit rover; score:1.000000
	FN => Spirit:[2046,2052]; score:1.000000; title:Spirit rover; score:1.000000
 => Jet Propulsion Laboratory:[557,582]; score:1.000000; title:Jet Propulsion Laboratory; score:1.000000
	FN => Red Planet:[420,430]; score:1.000000; title:Mars; score:1.000000
	FN => Mars:[2040,2044]; score:1.000000; title:Mars; score:1.000000
	FN => Earth:[1143,1148]; score:1.000000; title:Earth; score:1.000000
 => NASA:[588,592]; score:1.000000; title:NASA; score:1.000000
	FN => Spirit:[1616,1622]; score:1.000000; title:Spirit rover; score:1.000000
	FN => Opportunity:[2125,2136]; score:1.000000; title:Opportunity rover; score:1.000000
	FN => Mars rovers:[135,146]; score:1.000000; title:Mars Rover; score:1.000000
	FN => Mars:[1293,1297]; score:1.000000; title:Mars; score:1.000000
	FN => Opportunity:[1322,1333]; score:1.000000; title:Opportunity rover; score:1.000000
 => Earth:[715,720]; score:1.000000; title:Earth; score:1.000000

************************ System Result: ***************************
	FP => Mars:[20,24]; score:1.000000; title:Mars; score:0.632056
	FP => Mars:[135,139]; score:1.000000; title:Mars; score:0.632056
	FP => Martian:[2105,2112]; score:1.000000; title:Martian; score:1.000000
	FP => Red Planet:[420,430]; score:1.000000; title:Red_Planet_(novel); score:1.000000
 => Earth:[715,720]; score:1.000000; title:Earth; score:0.870221
	FP => Callas:[1533,1539]; score:1.000000; title:Maria_Callas; score:1.000000
 => Jet Propulsion Laboratory:[557,582]; score:1.000000; title:Jet_Propulsion_Laboratory; score:1.000000
	FP => LOS ANGELES:[112,123]; score:1.000000; title:Los_Angeles,_California; score:1.000000
 => NASA:[588,592]; score:1.000000; title:NASA; score:1.000000
P/R/F:0.33333334/0.2/0.25; tpCount:3.0; fpCount:6.0; fnCount:12.0
[Spo16455207.txt]
***************** Gold Standard: ***********************
	FN => Riley:[1360,1365]; score:1.000000; title:Pat Riley; score:1.000000
 => MIAMI:[111,116]; score:1.000000; title:Miami, Florida; score:1.000000
	FN => NBA title:[541,550]; score:1.000000; title:NBA Finals; score:1.000000
	FN => Riley:[826,831]; score:1.000000; title:Pat Riley; score:1.000000
	FN => Heat:[1375,1379]; score:1.000000; title:Miami Heat; score:1.000000
 => Los Angeles Clippers:[442,462]; score:1.000000; title:Los Angeles Clippers; score:1.000000
 => Western Conference:[1519,1537]; score:1.000000; title:Western Conference (NBA); score:1.000000
	FN => Riley:[486,491]; score:1.000000; title:Pat Riley; score:1.000000
	FN => Heat:[420,424]; score:1.000000; title:Miami Heat; score:1.000000
 => Pat Riley:[136,145]; score:1.000000; title:Pat Riley; score:1.000000
 => Stan Van Gundy:[741,755]; score:1.000000; title:Stan Van Gundy; score:1.000000
 => Shaquille O'Neal:[620,636]; score:1.000000; title:Shaquille O'Neal; score:1.000000
 => Chicago Tribune:[1237,1252]; score:1.000000; title:Chicago Tribune; score:1.000000
 => Pat Riley:[1030,1039]; score:1.000000; title:Pat Riley; score:1.000000
 => Shaquille O'Neal:[1387,1403]; score:1.000000; title:Shaquille O'Neal; score:1.000000
	FN => Riley:[1311,1316]; score:1.000000; title:Pat Riley; score:1.000000
	FN => Riley:[0,5]; score:1.000000; title:Pat Riley; score:1.000000
	FN => Riley:[685,690]; score:1.000000; title:Pat Riley; score:1.000000
	FN => Heat:[523,527]; score:1.000000; title:Miami Heat; score:1.000000
 => Miami Heat:[119,129]; score:1.000000; title:Miami Heat; score:1.000000
 => Miami Heat:[1013,1023]; score:1.000000; title:Miami Heat; score:1.000000
	FN => Heat:[1552,1556]; score:1.000000; title:Miami Heat; score:1.000000

************************ System Result: ***************************
	FP => Riley:[486,491]; score:1.000000; title:Riley_(car); score:0.198886
	FP => Heat:[523,527]; score:1.000000; title:WWE_Heat; score:1.000000
 => MIAMI:[111,116]; score:1.000000; title:Miami,_Florida; score:0.746518
	FP => Riley:[0,5]; score:1.000000; title:Riley_(car); score:0.198886
	FP => Riley:[1311,1316]; score:1.000000; title:Riley_(car); score:0.198886
	FP => Riley:[1178,1183]; score:1.000000; title:Riley_(car); score:0.198886
	FP => Riley:[826,831]; score:1.000000; title:Riley_(car); score:0.198886
 => Los Angeles Clippers:[442,462]; score:1.000000; title:Los_Angeles_Clippers; score:1.000000
 => Western Conference:[1519,1537]; score:1.000000; title:Western_Conference_(NBA); score:1.000000
 => Pat Riley:[136,145]; score:1.000000; title:Pat_Riley; score:1.000000
 => Stan Van Gundy:[741,755]; score:1.000000; title:Stan_Van_Gundy; score:1.000000
 => Shaquille O’Neal:[620,636]; score:1.000000; title:Shaquille_O'Neal; score:1.000000
 => Chicago Tribune:[1237,1252]; score:1.000000; title:Chicago_Tribune; score:1.000000
 => Pat Riley:[1030,1039]; score:1.000000; title:Pat_Riley; score:1.000000
 => Shaquille O'Neal:[1387,1403]; score:1.000000; title:Shaquille_O'Neal; score:1.000000
	FP => Riley:[1360,1365]; score:1.000000; title:Riley_(car); score:0.198886
	FP => ESPN:[1301,1305]; score:1.000000; title:ESPN_(United_States); score:0.662026
	FP => NBA:[541,544]; score:1.000000; title:National_Basketball_Association; score:0.952483
	FP => Riley:[685,690]; score:1.000000; title:Riley_(car); score:0.198886
 => Miami Heat:[119,129]; score:1.000000; title:Miami_Heat; score:1.000000
 => Miami Heat:[1013,1023]; score:1.000000; title:Miami_Heat; score:1.000000
P/R/F:0.52380955/0.5/0.5116279; tpCount:11.0; fpCount:10.0; fnCount:11.0
[Bus16451112.txt]
***************** Gold Standard: ***********************
	FN => Blake:[927,932]; score:1.000000; title:Frank Blake; score:1.000000
	FN => Home Depot:[1065,1075]; score:1.000000; title:Home Depot; score:1.000000
	FN => Home Depot:[2237,2247]; score:1.000000; title:Home Depot; score:1.000000
 => Nardelli:[668,676]; score:1.000000; title:Robert Nardelli; score:1.000000
	FN => Home Depot:[3143,3153]; score:1.000000; title:Home Depot; score:1.000000
 => Nardelli:[15,23]; score:1.000000; title:Robert Nardelli; score:1.000000
 => Nardelli:[1173,1181]; score:1.000000; title:Robert Nardelli; score:1.000000
	FN => Home Depot:[652,662]; score:1.000000; title:Home Depot; score:1.000000
	FN => Home Depot:[791,801]; score:1.000000; title:Home Depot; score:1.000000
	FN => Bob:[1850,1853]; score:1.000000; title:Robert Nardelli; score:1.000000
 => Nardelli:[4682,4690]; score:1.000000; title:Robert Nardelli; score:1.000000
	FN => ATLANTA:[107,114]; score:1.000000; title:Atlanta, Georgia; score:1.000000
 => Nardelli:[1736,1744]; score:1.000000; title:Robert Nardelli; score:1.000000
	FN => Home Depot:[3563,3573]; score:1.000000; title:Home Depot; score:1.000000
	FN => Georgia State University:[2958,2982]; score:1.000000; title:Georgia State University; score:1.000000
 => The Associated Press:[1230,1250]; score:1.000000; title:The Associated Press; score:1.000000
 => Home Depot:[2423,2433]; score:1.000000; title:Home Depot; score:1.000000
	FN => Robinson College:[2898,2914]; score:1.000000; title:J. Mack Robinson College of Business; score:1.000000
 => Nardelli:[3780,3788]; score:1.000000; title:Robert Nardelli; score:1.000000
	FN => Home Depot:[2814,2824]; score:1.000000; title:Home Depot; score:1.000000
 => Nardelli:[3550,3558]; score:1.000000; title:Robert Nardelli; score:1.000000
	FN => The Home Depot:[1663,1677]; score:1.000000; title:Home Depot; score:1.000000
 => Nardelli:[1372,1380]; score:1.000000; title:Robert Nardelli; score:1.000000
 => John L. Clendenin:[5017,5034]; score:1.000000; title:John L. Clendenin; score:1.000000
	FN => President Bush:[2365,2379]; score:1.000000; title:George H. W. Bush; score:1.000000
 => Frank Blake:[699,710]; score:1.000000; title:Frank Blake; score:1.000000
	FN => Home Depot:[0,10]; score:1.000000; title:Home Depot; score:1.000000
 => Nardelli:[1622,1630]; score:1.000000; title:Robert Nardelli; score:1.000000
 => Nardelli:[979,987]; score:1.000000; title:Robert Nardelli; score:1.000000
 => Nardelli:[2280,2288]; score:1.000000; title:Robert Nardelli; score:1.000000
	FN => Home Depot:[2509,2519]; score:1.000000; title:Home Depot; score:1.000000
	FN => Bob:[1929,1932]; score:1.000000; title:Robert Nardelli; score:1.000000
	FN => The Home Depot:[1883,1897]; score:1.000000; title:Home Depot; score:1.000000
	FN => Bob:[3072,3075]; score:1.000000; title:Robert Nardelli; score:1.000000
 => Nardelli:[611,619]; score:1.000000; title:Robert Nardelli; score:1.000000
 => Atlanta:[1799,1806]; score:1.000000; title:Atlanta, Georgia; score:1.000000
 => Nardelli:[4857,4865]; score:1.000000; title:Robert Nardelli; score:1.000000
	FN => Blake:[2763,2768]; score:1.000000; title:Frank Blake; score:1.000000
	FN => Home Depot:[4829,4839]; score:1.000000; title:Home Depot; score:1.000000
 => Nardelli:[1150,1158]; score:1.000000; title:Robert Nardelli; score:1.000000
 => The Home Depot Inc.:[193,212]; score:1.000000; title:Home Depot; score:1.000000
	FN => Home Depot:[5208,5218]; score:1.000000; title:Home Depot; score:1.000000
 => Bob Nardelli:[117,129]; score:1.000000; title:Robert Nardelli; score:1.000000
 => General Electric Co.:[583,603]; score:1.000000; title:General Electric; score:1.000000
 => Nardelli:[1519,1527]; score:1.000000; title:Robert Nardelli; score:1.000000
 => Home Depot:[1507,1517]; score:1.000000; title:Home Depot; score:1.000000
 => Nardelli:[374,382]; score:1.000000; title:Robert Nardelli; score:1.000000

************************ System Result: ***************************
 => Nardelli:[4682,4690]; score:1.000000; title:Robert_Nardelli; score:0.863636
 => Nardelli:[1736,1744]; score:1.000000; title:Robert_Nardelli; score:0.863636
 => Home Depot:[1507,1517]; score:1.000000; title:The_Home_Depot; score:1.000000
	FP => Blake:[927,932]; score:1.000000; title:William_Blake; score:0.604167
 => Nardelli:[3780,3788]; score:1.000000; title:Robert_Nardelli; score:0.863636
	FP => Blake:[757,762]; score:1.000000; title:William_Blake; score:0.604167
 => Nardelli:[3550,3558]; score:1.000000; title:Robert_Nardelli; score:0.863636
 => Nardelli:[668,676]; score:1.000000; title:Robert_Nardelli; score:0.863636
 => Nardelli:[1372,1380]; score:1.000000; title:Robert_Nardelli; score:0.863636
 => Home Depot:[2423,2433]; score:1.000000; title:The_Home_Depot; score:1.000000
 => John L. Clendenin:[5017,5034]; score:1.000000; title:John_L._Clendenin; score:1.000000
 => Nardelli:[15,23]; score:1.000000; title:Robert_Nardelli; score:0.863636
 => Nardelli:[1173,1181]; score:1.000000; title:Robert_Nardelli; score:0.863636
 => Frank Blake:[699,710]; score:1.000000; title:Frank_Blake; score:1.000000
 => Nardelli:[1622,1630]; score:1.000000; title:Robert_Nardelli; score:0.863636
	FP => DeAngelo:[3466,3474]; score:1.000000; title:DeAngelo_Hall; score:1.000000
 => Nardelli:[979,987]; score:1.000000; title:Robert_Nardelli; score:0.863636
	FP => Bob:[1929,1932]; score:1.000000; title:Bob; score:0.524590
 => Nardelli:[2280,2288]; score:1.000000; title:Robert_Nardelli; score:0.863636
 => Associated Press:[1234,1250]; score:1.000000; title:Associated_Press; score:1.000000
 => Nardelli:[611,619]; score:1.000000; title:Robert_Nardelli; score:0.863636
	FP => Bush:[2375,2379]; score:1.000000; title:George_W._Bush; score:0.751004
 => Nardelli:[4857,4865]; score:1.000000; title:Robert_Nardelli; score:0.863636
	FP => Bob:[1850,1853]; score:1.000000; title:Bob; score:0.524590
 => Atlanta-based:[1799,1812]; score:1.000000; title:Atlanta,_Georgia; score:1.000000
 => Nardelli:[1150,1158]; score:1.000000; title:Robert_Nardelli; score:0.863636
	FP => Robinson College:[2898,2914]; score:1.000000; title:Robinson_College,_Cambridge; score:1.000000
 => Bob Nardelli:[117,129]; score:1.000000; title:Robert_Nardelli; score:1.000000
 => General Electric Co.:[583,603]; score:1.000000; title:General_Electric; score:0.991914
 => Nardelli:[1519,1527]; score:1.000000; title:Robert_Nardelli; score:0.863636
	FP => Bob:[3072,3075]; score:1.000000; title:Bob; score:0.524590
 => The Home Depot Inc.:[193,212]; score:1.000000; title:The_Home_Depot; score:1.000000
	FP => Shields:[884,891]; score:1.000000; title:Shield; score:0.554795
	FP => Blake:[2763,2768]; score:1.000000; title:William_Blake; score:0.604167
 => Nardelli:[374,382]; score:1.000000; title:Robert_Nardelli; score:0.863636
P/R/F:0.71428573/0.5319149/0.6097562; tpCount:25.0; fpCount:10.0; fnCount:22.0
[Tra16444229.txt]
***************** Gold Standard: ***********************
 => George Bush Intercontinental Airport:[241,277]; score:1.000000; title:George Bush Intercontinental Airport; score:1.000000
 => HOUSTON:[121,128]; score:1.000000; title:Houston, Texas; score:1.000000
 => United States:[1140,1153]; score:1.000000; title:United States; score:1.000000
 => Carlos Osorio:[726,739]; score:1.000000; title:Carlos Osorio; score:1.000000
 => Texas:[13,18]; score:1.000000; title:Texas; score:1.000000
 => Houston:[354,361]; score:1.000000; title:Houston, Texas; score:1.000000
	FN => Osorio:[828,834]; score:1.000000; title:Carlos Osorio; score:1.000000
	FN => Police:[396,402]; score:1.000000; title:List of U.S. state and local law enforcement agencies; score:1.000000
 => London:[1267,1273]; score:1.000000; title:London; score:1.000000

************************ System Result: ***************************
 => George Bush Intercontinental Airport:[241,277]; score:1.000000; title:George_Bush_Intercontinental_Airport; score:1.000000
	FP => Houston Police:[580,594]; score:1.000000; title:Houston_Police_Department; score:1.000000
 => Houston:[354,361]; score:1.000000; title:Houston,_Texas; score:0.728379
 => Carlos Osorio:[726,739]; score:1.000000; title:Carlos_Manuel_Arana_Osorio; score:0.750000
	FP => Venegas:[938,945]; score:1.000000; title:Rosa_Venegas; score:0.386503
	FP => Manuel:[694,700]; score:1.000000; title:Manuel_Machado_(poet_and_playwright); score:0.150836
	FP => Osorio:[828,834]; score:1.000000; title:Manuel_Luís_Osório,_Marquis_of_Erval; score:1.000000
 => London:[1267,1273]; score:1.000000; title:London; score:1.000000
 => HOUSTON:[121,128]; score:1.000000; title:Houston,_Texas; score:0.728379
 => United States:[1140,1153]; score:1.000000; title:United_States; score:1.000000
	FP => Perez:[839,844]; score:1.000000; title:Rosie_Perez; score:1.000000
	FP => Aguilar:[810,817]; score:1.000000; title:Félix_Aguilar_Observatory; score:1.000000
 => Texas:[13,18]; score:1.000000; title:Texas; score:1.000000
P/R/F:0.53846157/0.7777778/0.6363637; tpCount:7.0; fpCount:6.0; fnCount:2.0
[Hea16451212.txt]
***************** Gold Standard: ***********************
 => Washington:[1524,1534]; score:1.000000; title:Washington, D.C.; score:1.000000
 => Pittsburgh:[3887,3897]; score:1.000000; title:Pittsburgh, Pennsylvania; score:1.000000
	FN => SCHIP:[1678,1683]; score:1.000000; title:State Children's Health Insurance Program; score:1.000000
	FN => Highmark Blue Cross Blue Shield:[3911,3942]; score:1.000000; title:Highmark; score:1.000000
 => Medicaid:[917,925]; score:1.000000; title:Medicaid; score:1.000000
	FN => Western Pennsylvania:[3946,3966]; score:1.000000; title:Western Pennsylvania; score:1.000000
 => Alabama:[346,353]; score:1.000000; title:Alabama; score:1.000000
 => Alabama:[2106,2113]; score:1.000000; title:Alabama; score:1.000000
 => Medicaid:[4585,4593]; score:1.000000; title:Medicaid; score:1.000000
 => U.S.:[1105,1109]; score:1.000000; title:United States; score:1.000000
	FN => Blue Cross and Blue Shield of Alabama:[777,814]; score:1.000000; title:Blue Cross and Blue Shield of Alabama; score:1.000000
	FN => U.S. government:[291,306]; score:1.000000; title:U.S. government; score:1.000000
 => Highmark:[4203,4211]; score:1.000000; title:Highmark; score:1.000000
 => Alabama:[4354,4361]; score:1.000000; title:Alabama; score:1.000000
 => United States:[1136,1149]; score:1.000000; title:United States; score:1.000000
 => U.S. Congress:[1589,1602]; score:1.000000; title:United States Congress; score:1.000000
	FN => University of Alabama at Birmingham:[3521,3556]; score:1.000000; title:University of Alabama at Birmingham; score:1.000000
	FN => State Children's Health Insurance Program:[1635,1676]; score:1.000000; title:State Children's Health Insurance Program; score:1.000000
 => SCHIP:[4312,4317]; score:1.000000; title:State Children's Health Insurance Program; score:1.000000
	FN => Ala.:[133,137]; score:1.000000; title:Alabama; score:1.000000
	FN => School of Nursing:[3557,3574]; score:1.000000; title:School of Nursing; score:1.000000
	FN => BIRMINGHAM:[121,131]; score:1.000000; title:Birmingham, Alabama; score:1.000000
 => Reuters:[2819,2826]; score:1.000000; title:Reuters; score:1.000000
 => Congress:[4291,4299]; score:1.000000; title:United States Congress; score:1.000000

************************ System Result: ***************************
 => Pittsburgh:[3887,3897]; score:1.000000; title:Pittsburgh,_Pennsylvania; score:0.804598
 => Medicaid:[917,925]; score:1.000000; title:Medicaid; score:1.000000
	FP => Kyle:[2480,2484]; score:1.000000; title:Kyle_Sandilands; score:0.385787
	FP => Medicaid:[1494,1502]; score:1.000000; title:Medicaid; score:1.000000
 => Alabama:[2106,2113]; score:1.000000; title:Alabama; score:0.711030
	FP => Rohling:[3420,3427]; score:1.000000; title:August_Rohling; score:0.800000
	FP => Bear:[3387,3391]; score:1.000000; title:Bear; score:0.418721
	FP => American:[3860,3868]; score:1.000000; title:United_States; score:1.000000
 => U.S.:[1105,1109]; score:1.000000; title:United_States; score:0.803799
	FP => Rohling:[4769,4776]; score:1.000000; title:August_Rohling; score:0.800000
	FP => BIRMINGHAM:[121,131]; score:1.000000; title:Birmingham; score:0.840000
 => Alabama:[4354,4361]; score:1.000000; title:Alabama; score:0.711030
 => United States:[1136,1149]; score:1.000000; title:United_States; score:1.000000
	FP => Dana:[2395,2399]; score:1.000000; title:Dana; score:1.000000
	FP => University of Alabama:[3521,3542]; score:1.000000; title:University_of_Alabama; score:1.000000
 => Reuters:[2819,2826]; score:1.000000; title:Reuters; score:0.995798
	FP => Uninsured:[1511,1520]; score:1.000000; title:Uninsured_in_the_United_States; score:1.000000
 => Alabama:[346,353]; score:1.000000; title:Alabama; score:0.711030
	FP => Dana:[2465,2469]; score:1.000000; title:Dana; score:1.000000
 => Medicaid:[4585,4593]; score:1.000000; title:Medicaid; score:1.000000
	FP => Blue Cross and Blue Shield of Alabama:[777,814]; score:1.000000; title:Blue_Cross_and_Blue_Shield_Association; score:1.000000
	FP => Rohling:[642,649]; score:1.000000; title:August_Rohling; score:0.800000
	FP => Rohling:[324,331]; score:1.000000; title:August_Rohling; score:0.800000
