[Bus3683270.txt]
***************** Gold Standard: ***********************
 => Bob Nardelli:[3277,3289]; score:1.000000; title:Robert Nardelli; score:1.000000
 => London's Heathrow Airport:[234,259]; score:1.000000; title:London Heathrow Airport; score:1.000000
 => British Airways:[411,426]; score:1.000000; title:British Airways; score:1.000000
	FN => BA:[640,642]; score:1.000000; title:British Airways; score:1.000000

************************ System Result: ***************************
 => LONDON:[124,130]; score:0.734150; title:London; score:0.734150
	FP => Terminal 4:[803,813]; score:0.803604; title:London Heathrow Airport; score:0.803604
	FP => Terminal 4:[624,634]; score:0.803604; title:London Heathrow Airport; score:0.803604
 => Heathrow Airport:[82,98]; score:0.803604; title:London Heathrow Airport; score:0.803604
 => British Airways:[411,426]; score:0.908705; title:British Airways; score:0.908705
 => Heathrow Airport:[243,259]; score:0.803604; title:London Heathrow Airport; score:0.803604
	FP => Terminal 4:[394,404]; score:0.803604; title:London Heathrow Airport; score:0.803604
	FP => Christmas:[751,760]; score:0.745420; title:Christmas; score:0.745420
 => Heathrow:[598,606]; score:0.803604; title:London Heathrow Airport; score:0.803604
	FP => Terminal 4:[1014,1024]; score:0.803604; title:London Heathrow Airport; score:0.803604
 => Heathrow:[1205,1213]; score:0.803604; title:London Heathrow Airport; score:0.803604
	FP => fog:[951,954]; score:0.738449; title:Fog; score:0.738449
	FP => London:[73,79]; score:0.734150; title:London; score:0.734150
 => Heathrow:[82,90]; score:0.803604; title:London Heathrow Airport; score:0.803604
	FP => London:[234,240]; score:0.734150; title:London; score:0.734150
 => Heathrow:[243,251]; score:0.803604; title:London Heathrow Airport; score:0.803604
 => Heathrow:[958,966]; score:0.803604; title:London Heathrow Airport; score:0.803604
	FP => Terminal 1:[609,619]; score:0.803604; title:London Heathrow Airport; score:0.803604
	FP => Heathrow:[383,391]; score:0.803604; title:London Heathrow Airport; score:0.803604
	FP => fog:[209,212]; score:0.738449; title:Fog; score:0.738449
	FP => Fog:[48,51]; score:0.738449; title:Fog; score:0.738449
	FP => British:[411,418]; score:0.734237; title:United Kingdom; score:0.734237
 => London's Heathrow Airport:[73,98]; score:0.803604; title:London Heathrow Airport; score:0.803604
 => London's Heathrow Airport:[234,259]; score:0.803604; title:London Heathrow Airport; score:0.803604
P/R/F:0.35/0.6363636/0.4516129; tpCount:7.0; fpCount:13.0; fnCount:4.0
[Tec16451635.txt]
***************** Gold Standard: ***********************
	FN => China:[22,27]; score:1.000000; title:People's Republic of China; score:1.000000
 => Shaanxi:[1071,1078]; score:1.000000; title:Shaanxi; score:1.000000
 => Sichuan:[721,728]; score:1.000000; title:Sichuan; score:1.000000
	FN => State Forestry Administration:[393,422]; score:1.000000; title:State Forestry Administration; score:1.000000
	FN => China:[1018,1023]; score:1.000000; title:People's Republic of China; score:1.000000
 => Chongqing:[917,926]; score:1.000000; title:Chongqing; score:1.000000
	FN => China:[189,194]; score:1.000000; title:People's Republic of China; score:1.000000
	FN => China:[572,577]; score:1.000000; title:People's Republic of China; score:1.000000
 => Sichuan:[1035,1042]; score:1.000000; title:Sichuan; score:1.000000
 => Xinhua News Agency:[452,470]; score:1.000000; title:Xinhua News Agency; score:1.000000
	FN => China:[526,531]; score:1.000000; title:People's Republic of China; score:1.000000
	FN => BEIJING:[96,103]; score:1.000000; title:Beijing; score:1.000000

************************ System Result: ***************************
	FP => pandas:[1171,1177]; score:0.946647; title:Giant panda; score:0.946647
	FP => pandas:[595,601]; score:0.946647; title:Giant panda; score:0.946647
 => Shaanxi:[1071,1078]; score:0.734379; title:Shaanxi; score:0.734379
	FP => artificial insemination:[610,633]; score:0.900036; title:Artificial insemination; score:0.900036
 => Xinhua News Agency:[452,470]; score:0.908676; title:Xinhua News Agency; score:0.908676
	FP => endangered species:[340,358]; score:0.795274; title:Endangered species; score:0.795274
	FP => pandas:[161,167]; score:0.946647; title:Giant panda; score:0.946647
	FP => Giant Panda:[772,783]; score:0.946647; title:Giant panda; score:0.946647
 => Chongqing:[917,926]; score:0.869396; title:Chongqing; score:0.869396
	FP => Panda:[778,783]; score:0.946647; title:Giant panda; score:0.946647
	FP => fertility:[1258,1267]; score:0.752949; title:Fertility; score:0.752949
	FP => panda:[3,8]; score:0.946647; title:Giant panda; score:0.946647
 => Xinhua News:[452,463]; score:0.908676; title:Xinhua News Agency; score:0.908676
	FP => pandas:[242,248]; score:0.946647; title:Giant panda; score:0.946647
	FP => artificial insemination:[262,285]; score:0.900036; title:Artificial insemination; score:0.900036
	FP => baby boom:[113,122]; score:0.715926; title:Baby boom; score:0.715926
	FP => giant pandas:[54,66]; score:0.946647; title:Giant panda; score:0.946647
	FP => species:[351,358]; score:0.848831; title:Species; score:0.848831
	FP => endangered:[340,350]; score:0.795274; title:Endangered species; score:0.795274
	FP => fertility rate:[1112,1126]; score:0.819632; title:Total fertility rate; score:0.819632
	FP => fertility:[1112,1121]; score:0.752949; title:Fertility; score:0.752949
	FP => giant pandas:[1279,1291]; score:0.946647; title:Giant panda; score:0.946647
	FP => zoo:[885,888]; score:0.751722; title:Zoo; score:0.751722
	FP => Giant pandas:[1083,1095]; score:0.946647; title:Giant panda; score:0.946647
	FP => zoos:[534,538]; score:0.751722; title:Zoo; score:0.751722
	FP => panda:[863,868]; score:0.946647; title:Giant panda; score:0.946647
 => Sichuan:[721,728]; score:0.768437; title:Sichuan; score:0.768437
	FP => pandas:[1089,1095]; score:0.946647; title:Giant panda; score:0.946647
	FP => pandas:[511,517]; score:0.946647; title:Giant panda; score:0.946647
	FP => pandas:[60,66]; score:0.946647; title:Giant panda; score:0.946647
 => Sichuan:[1035,1042]; score:0.768437; title:Sichuan; score:0.768437
	FP => panda:[935,940]; score:0.946647; title:Giant panda; score:0.946647
 => Xinhua:[452,458]; score:0.908676; title:Xinhua News Agency; score:0.908676
	FP => pandas:[1285,1291]; score:0.946647; title:Giant panda; score:0.946647
P/R/F:0.15625/0.41666666/0.22727273; tpCount:5.0; fpCount:27.0; fnCount:7.0
[USN16444287.txt]
***************** Gold Standard: ***********************
	FN => Alzenau:[2296,2303]; score:1.000000; title:Alzenau; score:1.000000
	FN => Las Vegas:[1947,1956]; score:1.000000; title:Las Vegas, Nevada; score:1.000000
	FN => Calif.:[133,139]; score:1.000000; title:California; score:1.000000
	FN => Feinstein:[3182,3191]; score:1.000000; title:Dianne Feinstein; score:1.000000
	FN => Washington:[2451,2461]; score:1.000000; title:Federal government of the United States; score:1.000000
 => Frankfurt:[3864,3873]; score:1.000000; title:Frankfurt; score:1.000000
 => Minneapolis:[1420,1431]; score:1.000000; title:Minneapolis; score:1.000000
 => Dianne Feinstein:[3088,3104]; score:1.000000; title:Dianne Feinstein; score:1.000000
 => U.S. military:[3405,3418]; score:1.000000; title:Military of the United States; score:1.000000
 => McCarran International Airport:[1817,1847]; score:1.000000; title:McCarran International Airport; score:1.000000
 => South Africa:[1285,1297]; score:1.000000; title:South Africa; score:1.000000
	FN => Central California:[2056,2074]; score:1.000000; title:Central California; score:1.000000
 => North Las Vegas:[2646,2661]; score:1.000000; title:North Las Vegas, Nevada; score:1.000000
	FN => US Airways:[1397,1407]; score:1.000000; title:US Airways; score:1.000000
	FN => U.S.:[12,16]; score:1.000000; title:United States; score:1.000000
 => CAIR:[1698,1702]; score:1.000000; title:Council on American-Islamic Relations; score:1.000000
 => California:[666,676]; score:1.000000; title:California; score:1.000000
 => Frankfurt:[488,497]; score:1.000000; title:Frankfurt; score:1.000000
 => U.S. Customs and Border Protection:[843,877]; score:1.000000; title:U.S. Customs and Border Protection; score:1.000000
	FN => Las Vegas:[501,510]; score:1.000000; title:Las Vegas, Nevada; score:1.000000
 => FBI:[2517,2520]; score:1.000000; title:Federal Bureau of Investigation; score:1.000000
	FN => Condor Airlines:[1791,1806]; score:1.000000; title:Condor Airlines; score:1.000000
 => Bakersfield:[568,579]; score:1.000000; title:Bakersfield, California; score:1.000000
	FN => Las Vegas:[112,121]; score:1.000000; title:Las Vegas, Nevada; score:1.000000
	FN => New Year:[2004,2012]; score:1.000000; title:New Year; score:1.000000
 => FBI:[2971,2974]; score:1.000000; title:Federal Bureau of Investigation; score:1.000000
	FN => Phoenix:[1435,1442]; score:1.000000; title:Phoenix, Arizona; score:1.000000
	FN => U.S.:[377,381]; score:1.000000; title:United States; score:1.000000
	FN => Las Vegas:[3000,3009]; score:1.000000; title:Las Vegas, Nevada; score:1.000000
 => Iraq:[1513,1517]; score:1.000000; title:Iraq; score:1.000000
	FN => FRESNO:[125,131]; score:1.000000; title:Fresno, California; score:1.000000
 => U.S. Immigration and Customs Enforcement:[2874,2914]; score:1.000000; title:U.S. Immigration and Customs Enforcement; score:1.000000
	FN => Islamic scholar:[1264,1279]; score:1.000000; title:List of Islamic studies scholars; score:1.000000
	FN => Las Vegas:[270,279]; score:1.000000; title:Las Vegas, Nevada; score:1.000000
 => California:[581,591]; score:1.000000; title:California; score:1.000000
 => San Francisco International Airport:[1318,1353]; score:1.000000; title:San Francisco International Airport; score:1.000000
	FN => U.S.:[2790,2794]; score:1.000000; title:United States; score:1.000000

************************ System Result: ***************************
	FP => American:[603,611]; score:0.711077; title:United States; score:0.711077
 => Customs and Border Protection:[848,877]; score:0.904825; title:U.S. Customs and Border Protection; score:0.904825
	FP => the Council on American-Islamic Relations:[1203,1244]; score:0.944095; title:Council on American-Islamic Relations; score:0.944095
 => U.S. military:[3405,3418]; score:0.788710; title:United States Armed Forces; score:0.788710
	FP => Islamic:[1227,1234]; score:0.709528; title:Islam; score:0.709528
	FP => U.S. war in Iraq:[1501,1517]; score:0.753966; title:Iraq War; score:0.753966
 => Frankfurt:[3864,3873]; score:0.716388; title:Frankfurt; score:0.716388
	FP => California:[2064,2074]; score:0.814387; title:California; score:0.814387
 => Minneapolis:[1420,1431]; score:0.673699; title:Minneapolis; score:0.673699
	FP => charter airline:[3886,3901]; score:0.881986; title:Air charter; score:0.881986
 => Dianne Feinstein:[3088,3104]; score:0.938213; title:Dianne Feinstein; score:0.938213
	FP => airport:[2979,2986]; score:0.838277; title:Airport; score:0.838277
 => McCarran International Airport:[1817,1847]; score:0.825001; title:McCarran International Airport; score:0.825001
 => South Africa:[1285,1297]; score:0.716587; title:South Africa; score:0.716587
 => North Las Vegas:[2646,2661]; score:0.798755; title:North Las Vegas, Nevada; score:0.798755
 => Bakersfield, California:[568,591]; score:0.790802; title:Bakersfield, California; score:0.790802
	FP => passport:[2102,2110]; score:0.685896; title:Passport; score:0.685896
	FP => criminal record:[1054,1069]; score:0.675855; title:Criminal record; score:0.675855
	FP => police:[2630,2636]; score:0.747462; title:Police; score:0.747462
 => California:[666,676]; score:0.814387; title:California; score:0.814387
 => Frankfurt:[488,497]; score:0.716388; title:Frankfurt; score:0.716388
	FP => American:[1859,1867]; score:0.711077; title:United States; score:0.711077
	FP => Council on American-Islamic Relations:[1207,1244]; score:0.944095; title:Council on American-Islamic Relations; score:0.944095
 => U.S. Customs and Border Protection:[843,877]; score:0.904825; title:U.S. Customs and Border Protection; score:0.904825
 => FBI:[2517,2520]; score:0.769026; title:Federal Bureau of Investigation; score:0.769026
	FP => civil rights:[1669,1681]; score:0.750646; title:Civil and political rights; score:0.750646
 => Bakersfield:[568,579]; score:0.790802; title:Bakersfield, California; score:0.790802
	FP => anti-Muslim:[433,444]; score:0.675855; title:Islamophobia; score:0.675855
 => Immigration and Customs Enforcement:[2879,2914]; score:0.913393; title:U.S. Immigration and Customs Enforcement; score:0.913393
	FP => terrorism:[1088,1097]; score:0.853194; title:Terrorism; score:0.853194
	FP => US:[1397,1399]; score:0.711077; title:United States; score:0.711077
 => FBI:[2971,2974]; score:0.769026; title:Federal Bureau of Investigation; score:0.769026
	FP => airport:[2558,2565]; score:0.838277; title:Airport; score:0.838277
	FP => Islamic:[1264,1271]; score:0.709528; title:Islam; score:0.709528
	FP => American:[1218,1226]; score:0.711077; title:United States; score:0.711077
	FP => discrimination:[445,459]; score:0.675855; title:Discrimination; score:0.675855
	FP => San Francisco:[1318,1331]; score:0.814387; title:San Francisco; score:0.814387
	FP => American-born:[603,616]; score:0.711077; title:United States; score:0.711077
	FP => war in Iraq:[1506,1517]; score:0.753966; title:Iraq War; score:0.753966
	FP => civil rights:[347,359]; score:0.750646; title:Civil and political rights; score:0.750646
 => Iraq:[1513,1517]; score:0.837145; title:Iraq; score:0.837145
 => CAIR:[1698,1702]; score:0.944095; title:Council on American-Islamic Relations; score:0.944095
 => U.S. Immigration and Customs Enforcement:[2874,2914]; score:0.913393; title:U.S. Immigration and Customs Enforcement; score:0.913393
	FP => airline:[3894,3901]; score:0.838277; title:Airline; score:0.838277
 => California:[581,591]; score:0.814387; title:California; score:0.814387
 => San Francisco International Airport:[1318,1353]; score:0.738026; title:San Francisco International Airport; score:0.738026
P/R/F:0.41860464/0.4864865/0.44999996; tpCount:18.0; fpCount:25.0; fnCount:19.0
[Ent16453733.txt]
***************** Gold Standard: ***********************
	FN => O'Donnell:[778,787]; score:1.000000; title:Rosie O'Donnell; score:1.000000
 => Trump:[355,360]; score:1.000000; title:Donald Trump; score:1.000000
	FN => Walters:[1084,1091]; score:1.000000; title:Barbara Walters; score:1.000000
	FN => Conner:[1500,1506]; score:1.000000; title:Tara Conner; score:1.000000
 => Barbara Walters:[127,142]; score:1.000000; title:Barbara Walters; score:1.000000
 => Barbara Walters:[0,15]; score:1.000000; title:Barbara Walters; score:1.000000
	FN => NEW YORK:[116,124]; score:1.000000; title:New York City; score:1.000000
	FN => America:[1654,1661]; score:1.000000; title:United States; score:1.000000
	FN => O'Donnell:[1101,1110]; score:1.000000; title:Rosie O'Donnell; score:1.000000
	FN => Rosie O'Donnell:[189,204]; score:1.000000; title:Rosie O'Donnell; score:1.000000
	FN => O'Donnell:[377,386]; score:1.000000; title:Rosie O'Donnell; score:1.000000
	FN => Walters:[622,629]; score:1.000000; title:Barbara Walters; score:1.000000
	FN => Walters:[686,693]; score:1.000000; title:Barbara Walters; score:1.000000
	FN => O'Donnell:[563,572]; score:1.000000; title:Rosie O'Donnell; score:1.000000
 => ABC:[854,857]; score:1.000000; title:American Broadcasting Company; score:1.000000
 => ABC:[277,280]; score:1.000000; title:American Broadcasting Company; score:1.000000
 => NBC:[1799,1802]; score:1.000000; title:NBC; score:1.000000
 => Trump:[1115,1120]; score:1.000000; title:Donald Trump; score:1.000000
	FN => Walters:[547,554]; score:1.000000; title:Barbara Walters; score:1.000000
 => Donald Trump:[240,252]; score:1.000000; title:Donald Trump; score:1.000000
	FN => Trump:[1667,1672]; score:1.000000; title:Donald Trump; score:1.000000
 => Miss USA:[1350,1358]; score:1.000000; title:Miss USA; score:1.000000
 => Miss Teen USA:[1363,1376]; score:1.000000; title:Miss Teen USA; score:1.000000
	FN => The View:[1421,1429]; score:1.000000; title:The View; score:1.000000
 => Donald Trump:[926,938]; score:1.000000; title:Donald Trump; score:1.000000
	FN => The Apprentice:[1806,1820]; score:1.000000; title:The Apprentice; score:1.000000
 => Miss Universe Organization:[1307,1333]; score:1.000000; title:Miss Universe Organization; score:1.000000
	FN => Rosie O'Donnell:[26,41]; score:1.000000; title:Rosie O'Donnell; score:1.000000
 => Trump:[1471,1476]; score:1.000000; title:Donald Trump; score:1.000000
	FN => The Donald:[740,750]; score:1.000000; title:Donald Trump; score:1.000000
 => Trump:[62,67]; score:1.000000; title:Donald Trump; score:1.000000
 => Trump:[1281,1286]; score:1.000000; title:Donald Trump; score:1.000000
	FN => The View:[284,292]; score:1.000000; title:The View; score:1.000000
	FN => O'Donnell:[1693,1702]; score:1.000000; title:Rosie O'Donnell; score:1.000000
	FN => Walters:[257,264]; score:1.000000; title:Barbara Walters; score:1.000000
	FN => The View:[797,805]; score:1.000000; title:The View; score:1.000000

************************ System Result: ***************************
	FP => personal bankruptcy:[959,978]; score:0.749921; title:Personal bankruptcy; score:0.749921
	FP => The View:[1421,1429]; score:0.847278; title:The View (U.S. TV series); score:0.847278
 => Trump:[355,360]; score:0.967326; title:Donald Trump; score:0.967326
 => Trump:[933,938]; score:0.967326; title:Donald Trump; score:0.967326
 => Barbara Walters:[127,142]; score:0.856711; title:Barbara Walters; score:0.856711
	FP => bankruptcy:[968,978]; score:0.676398; title:Bankruptcy; score:0.676398
 => Barbara Walters:[0,15]; score:0.856711; title:Barbara Walters; score:0.856711
	FP => bankruptcies:[1036,1048]; score:0.676398; title:Bankruptcy; score:0.676398
 => ABC:[854,857]; score:0.704551; title:American Broadcasting Company; score:0.704551
	FP => comedian:[87,95]; score:0.734237; title:Comedian; score:0.734237
 => ABC:[277,280]; score:0.704551; title:American Broadcasting Company; score:0.704551
 => NBC:[1799,1802]; score:0.734379; title:NBC; score:0.734379
	FP => Tara Conner:[1183,1194]; score:0.945717; title:Tara Conner; score:0.945717
 => Trump:[1115,1120]; score:0.967326; title:Donald Trump; score:0.967326
 => Donald Trump:[240,252]; score:0.967326; title:Donald Trump; score:0.967326
	FP => casino:[995,1001]; score:0.718791; title:Casino; score:0.718791
	FP => bully:[1720,1725]; score:0.863813; title:Bullying; score:0.863813
 => Miss USA:[1350,1358]; score:0.881954; title:Miss USA; score:0.881954
	FP => real estate:[1578,1589]; score:0.768580; title:Real estate; score:0.768580
	FP => bankruptcy:[1066,1076]; score:0.676398; title:Bankruptcy; score:0.676398
 => Miss Teen USA:[1363,1376]; score:0.885637; title:Miss Teen USA; score:0.885637
 => Trump:[247,252]; score:0.967326; title:Donald Trump; score:0.967326
 => Donald Trump:[926,938]; score:0.967326; title:Donald Trump; score:0.967326
	FP => The View:[284,292]; score:0.847278; title:The View (U.S. TV series); score:0.847278
	FP => The View:[797,805]; score:0.847278; title:The View (U.S. TV series); score:0.847278
 => Miss Universe Organization:[1307,1333]; score:0.789128; title:Miss Universe Organization; score:0.789128
 => Trump:[1471,1476]; score:0.967326; title:Donald Trump; score:0.967326
 => Trump:[62,67]; score:0.967326; title:Donald Trump; score:0.967326
	FP => Miss USA:[1174,1182]; score:0.881954; title:Miss USA; score:0.881954
 => Trump:[1281,1286]; score:0.967326; title:Donald Trump; score:0.967326
	FP => bankrupt:[825,833]; score:0.676398; title:Bankruptcy; score:0.676398
P/R/F:0.51724136/0.41666666/0.46153846; tpCount:15.0; fpCount:14.0; fnCount:21.0
[Tec16454435.txt]
***************** Gold Standard: ***********************
	FN => Mars rovers:[20,31]; score:1.000000; title:Mars Rover; score:1.000000
	FN => Opportunity:[1660,1671]; score:1.000000; title:Opportunity rover; score:1.000000
	FN => Spirit:[1311,1317]; score:1.000000; title:Spirit rover; score:1.000000
	FN => Spirit:[2046,2052]; score:1.000000; title:Spirit rover; score:1.000000
 => Jet Propulsion Laboratory:[557,582]; score:1.000000; title:Jet Propulsion Laboratory; score:1.000000
	FN => Red Planet:[420,430]; score:1.000000; title:Mars; score:1.000000
	FN => Mars:[2040,2044]; score:1.000000; title:Mars; score:1.000000
 => Earth:[1143,1148]; score:1.000000; title:Earth; score:1.000000
 => NASA:[588,592]; score:1.000000; title:NASA; score:1.000000
	FN => Spirit:[1616,1622]; score:1.000000; title:Spirit rover; score:1.000000
	FN => Opportunity:[2125,2136]; score:1.000000; title:Opportunity rover; score:1.000000
	FN => Mars rovers:[135,146]; score:1.000000; title:Mars Rover; score:1.000000
	FN => Mars:[1293,1297]; score:1.000000; title:Mars; score:1.000000
	FN => Opportunity:[1322,1333]; score:1.000000; title:Opportunity rover; score:1.000000
 => Earth:[715,720]; score:1.000000; title:Earth; score:1.000000

************************ System Result: ***************************
	FP => software:[67,75]; score:0.701528; title:Computer software; score:0.701528
	FP => dog:[485,488]; score:0.675855; title:Dog; score:0.675855
 => Jet Propulsion Laboratory:[557,582]; score:0.931907; title:Jet Propulsion Laboratory; score:0.931907
	FP => soil:[2085,2089]; score:0.863813; title:Soil; score:0.863813
 => Earth:[1143,1148]; score:0.696041; title:Earth; score:0.696041
	FP => Mars missions:[1293,1306]; score:0.740818; title:Exploration of Mars; score:0.740818
	FP => golf cart:[1738,1747]; score:0.697630; title:Golf cart; score:0.697630
 => NASA:[588,592]; score:0.793199; title:NASA; score:0.793199
	FP => rock:[893,897]; score:0.827277; title:Rock (geology); score:0.827277
	FP => rocks:[2075,2080]; score:0.827277; title:Rock (geology); score:0.827277
	FP => software:[216,224]; score:0.701528; title:Computer software; score:0.701528
	FP => Spirit and Opportunity:[1311,1333]; score:0.833260; title:Mars Exploration Rover; score:0.833260
 => Earth:[715,720]; score:0.696041; title:Earth; score:0.696041
	FP => rock:[1171,1175]; score:0.827277; title:Rock (geology); score:0.827277
	FP => software:[321,329]; score:0.701528; title:Computer software; score:0.701528
P/R/F:0.26666668/0.26666668/0.26666668; tpCount:4.0; fpCount:11.0; fnCount:11.0
[Spo16455207.txt]
***************** Gold Standard: ***********************
	FN => Riley:[1360,1365]; score:1.000000; title:Pat Riley; score:1.000000
	FN => MIAMI:[111,116]; score:1.000000; title:Miami, Florida; score:1.000000
	FN => NBA title:[541,550]; score:1.000000; title:NBA Finals; score:1.000000
	FN => Riley:[826,831]; score:1.000000; title:Pat Riley; score:1.000000
 => Heat:[1375,1379]; score:1.000000; title:Miami Heat; score:1.000000
 => Los Angeles Clippers:[442,462]; score:1.000000; title:Los Angeles Clippers; score:1.000000
	FN => Western Conference:[1519,1537]; score:1.000000; title:Western Conference (NBA); score:1.000000
	FN => Riley:[486,491]; score:1.000000; title:Pat Riley; score:1.000000
 => Heat:[420,424]; score:1.000000; title:Miami Heat; score:1.000000
 => Pat Riley:[136,145]; score:1.000000; title:Pat Riley; score:1.000000
 => Stan Van Gundy:[741,755]; score:1.000000; title:Stan Van Gundy; score:1.000000
	FN => Shaquille O'Neal:[620,636]; score:1.000000; title:Shaquille O'Neal; score:1.000000
 => Chicago Tribune:[1237,1252]; score:1.000000; title:Chicago Tribune; score:1.000000
 => Pat Riley:[1030,1039]; score:1.000000; title:Pat Riley; score:1.000000
 => Shaquille O'Neal:[1387,1403]; score:1.000000; title:Shaquille O'Neal; score:1.000000
	FN => Riley:[1311,1316]; score:1.000000; title:Pat Riley; score:1.000000
	FN => Riley:[0,5]; score:1.000000; title:Pat Riley; score:1.000000
	FN => Riley:[685,690]; score:1.000000; title:Pat Riley; score:1.000000
 => Heat:[523,527]; score:1.000000; title:Miami Heat; score:1.000000
 => Miami Heat:[119,129]; score:1.000000; title:Miami Heat; score:1.000000
 => Miami Heat:[1013,1023]; score:1.000000; title:Miami Heat; score:1.000000
 => Heat:[1552,1556]; score:1.000000; title:Miami Heat; score:1.000000

************************ System Result: ***************************
	FP => Miami:[1013,1018]; score:0.848622; title:Miami; score:0.848622
 => Tribune:[1245,1252]; score:0.825067; title:Chicago Tribune; score:0.825067
	FP => Miami:[119,124]; score:0.848622; title:Miami; score:0.848622
 => Clippers:[454,462]; score:0.958910; title:Los Angeles Clippers; score:0.958910
 => Heat:[125,129]; score:0.947523; title:Miami Heat; score:0.947523
	FP => Chicago:[1237,1244]; score:0.814387; title:Chicago; score:0.814387
 => Heat:[1019,1023]; score:0.947523; title:Miami Heat; score:0.947523
 => Heat:[1375,1379]; score:0.947523; title:Miami Heat; score:0.947523
 => Los Angeles Clippers:[442,462]; score:0.958910; title:Los Angeles Clippers; score:0.958910
 => Heat:[420,424]; score:0.947523; title:Miami Heat; score:0.947523
 => Pat Riley:[136,145]; score:0.959634; title:Pat Riley; score:0.959634
 => Stan Van Gundy:[741,755]; score:0.945717; title:Stan Van Gundy; score:0.945717
 => Chicago Tribune:[1237,1252]; score:0.825067; title:Chicago Tribune; score:0.825067
 => Shaquille O'Neal:[1387,1403]; score:0.964867; title:Shaquille O'Neal; score:0.964867
 => Pat Riley:[1030,1039]; score:0.959634; title:Pat Riley; score:0.959634
	FP => ESPN:[1301,1305]; score:0.880710; title:ESPN (United States); score:0.880710
	FP => NBA:[541,544]; score:0.742164; title:National Basketball Association; score:0.742164
 => Heat:[523,527]; score:0.947523; title:Miami Heat; score:0.947523
 => Miami Heat:[119,129]; score:0.947523; title:Miami Heat; score:0.947523
	FP => Los Angeles:[442,453]; score:0.744727; title:Los Angeles; score:0.744727
 => Miami Heat:[1013,1023]; score:0.947523; title:Miami Heat; score:0.947523
 => Heat:[1552,1556]; score:0.947523; title:Miami Heat; score:0.947523
P/R/F:0.6666667/0.54545456/0.6; tpCount:12.0; fpCount:6.0; fnCount:10.0
[Bus16451112.txt]
***************** Gold Standard: ***********************
	FN => Blake:[927,932]; score:1.000000; title:Frank Blake; score:1.000000
 => Home Depot:[1065,1075]; score:1.000000; title:Home Depot; score:1.000000
 => Home Depot:[2237,2247]; score:1.000000; title:Home Depot; score:1.000000
	FN => Nardelli:[668,676]; score:1.000000; title:Robert Nardelli; score:1.000000
 => Home Depot:[3143,3153]; score:1.000000; title:Home Depot; score:1.000000
	FN => Nardelli:[15,23]; score:1.000000; title:Robert Nardelli; score:1.000000
	FN => Nardelli:[1173,1181]; score:1.000000; title:Robert Nardelli; score:1.000000
 => Home Depot:[652,662]; score:1.000000; title:Home Depot; score:1.000000
 => Home Depot:[791,801]; score:1.000000; title:Home Depot; score:1.000000
	FN => Bob:[1850,1853]; score:1.000000; title:Robert Nardelli; score:1.000000
	FN => Nardelli:[4682,4690]; score:1.000000; title:Robert Nardelli; score:1.000000
	FN => ATLANTA:[107,114]; score:1.000000; title:Atlanta, Georgia; score:1.000000
	FN => Nardelli:[1736,1744]; score:1.000000; title:Robert Nardelli; score:1.000000
 => Home Depot:[3563,3573]; score:1.000000; title:Home Depot; score:1.000000
 => Georgia State University:[2958,2982]; score:1.000000; title:Georgia State University; score:1.000000
 => The Associated Press:[1230,1250]; score:1.000000; title:The Associated Press; score:1.000000
 => Home Depot:[2423,2433]; score:1.000000; title:Home Depot; score:1.000000
	FN => Robinson College:[2898,2914]; score:1.000000; title:J. Mack Robinson College of Business; score:1.000000
	FN => Nardelli:[3780,3788]; score:1.000000; title:Robert Nardelli; score:1.000000
 => Home Depot:[2814,2824]; score:1.000000; title:Home Depot; score:1.000000
	FN => Nardelli:[3550,3558]; score:1.000000; title:Robert Nardelli; score:1.000000
 => The Home Depot:[1663,1677]; score:1.000000; title:Home Depot; score:1.000000
	FN => Nardelli:[1372,1380]; score:1.000000; title:Robert Nardelli; score:1.000000
	FN => John L. Clendenin:[5017,5034]; score:1.000000; title:John L. Clendenin; score:1.000000
	FN => President Bush:[2365,2379]; score:1.000000; title:George H. W. Bush; score:1.000000
	FN => Frank Blake:[699,710]; score:1.000000; title:Frank Blake; score:1.000000
 => Home Depot:[0,10]; score:1.000000; title:Home Depot; score:1.000000
	FN => Nardelli:[1622,1630]; score:1.000000; title:Robert Nardelli; score:1.000000
	FN => Nardelli:[979,987]; score:1.000000; title:Robert Nardelli; score:1.000000
	FN => Nardelli:[2280,2288]; score:1.000000; title:Robert Nardelli; score:1.000000
 => Home Depot:[2509,2519]; score:1.000000; title:Home Depot; score:1.000000
	FN => Bob:[1929,1932]; score:1.000000; title:Robert Nardelli; score:1.000000
 => The Home Depot:[1883,1897]; score:1.000000; title:Home Depot; score:1.000000
	FN => Bob:[3072,3075]; score:1.000000; title:Robert Nardelli; score:1.000000
	FN => Nardelli:[611,619]; score:1.000000; title:Robert Nardelli; score:1.000000
	FN => Atlanta:[1799,1806]; score:1.000000; title:Atlanta, Georgia; score:1.000000
	FN => Nardelli:[4857,4865]; score:1.000000; title:Robert Nardelli; score:1.000000
	FN => Blake:[2763,2768]; score:1.000000; title:Frank Blake; score:1.000000
 => Home Depot:[4829,4839]; score:1.000000; title:Home Depot; score:1.000000
	FN => Nardelli:[1150,1158]; score:1.000000; title:Robert Nardelli; score:1.000000
 => The Home Depot Inc.:[193,212]; score:1.000000; title:Home Depot; score:1.000000
 => Home Depot:[5208,5218]; score:1.000000; title:Home Depot; score:1.000000
