[Bus3683270.txt]
***************** Gold Standard: ***********************
	FN => ISM:[1667,3]; score:1.000000
	FP => Alabama:[2495,7]; score:1.000000
	FP => family:[992,6]; score:1.000000
 => Saban:[511,5]; score:1.000000
 => Saban:[0,5]; score:1.000000
	FP => season:[1507,6]; score:1.000000
	FP => issues:[999,6]; score:1.000000
	FP => Terry:[1030,5]; score:1.000000
	FP => chief operating officer:[3545,23]; score:1.000000
	FP => house:[519,5]; score:1.000000
	FP => contract:[939,8]; score:1.000000
	FP => knee:[4139,4]; score:1.000000
	FP => Dolphins:[4528,8]; score:1.000000
	FP => win:[4685,3]; score:1.000000
	FP => contract:[1977,8]; score:1.000000
	FP => Dolphins:[3004,8]; score:1.000000
	FP => heck:[4665,4]; score:1.000000
	FP => Dolphins:[1471,8]; score:1.000000
	FP => Nick:[1084,4]; score:1.000000
	FP => Dolphins:[3521,8]; score:1.000000
	FP => leaves:[6,6]; score:1.000000
	FP => Coach:[39,5]; score:1.000000
	FP => meeting:[490,7]; score:1.000000
 => Saban:[1580,5]; score:1.000000
 => San Diego Chargers:[2714,18]; score:1.000000
	FP => extension:[948,9]; score:1.000000
	FP => time:[1104,4]; score:1.000000
 => Saban:[2610,5]; score:1.000000
	FP => factor:[1044,6]; score:1.000000
	FP => coach:[3635,5]; score:1.000000
	FP => decision:[476,8]; score:1.000000
	FP => defensive coordinator:[2638,21]; score:1.000000
	FP => Miami:[4161,5]; score:1.000000
	FP => figure:[4643,6]; score:1.000000
 => Miami Dolphins:[299,14]; score:1.000000
	FP => offer:[69,5]; score:1.000000
	FP => president:[3531,9]; score:1.000000
 => Saban:[585,5]; score:1.000000
 => Tennessee Titans:[2805,16]; score:1.000000
	FP => years:[80,5]; score:1.000000
	FP => coach:[3664,5]; score:1.000000
	FP => win:[4754,3]; score:1.000000
	FP => pet:[662,3]; score:1.000000
	FP => Alabama:[26,7]; score:1.000000
	FP => win:[4762,3]; score:1.000000
 => Fla.:[126,4]; score:1.000000
	FP => win:[4767,3]; score:1.000000
	FP => win:[4772,3]; score:1.000000
	FP => Nick:[1160,4]; score:1.000000
	FP => Dolphins:[13,8]; score:1.000000
	FP => Wednesday:[498,9]; score:1.000000
	FP => surgery:[4144,7]; score:1.000000
	FP => years:[2170,5]; score:1.000000
	FP => wry:[3769,3]; score:1.000000
	FP => general manager:[4422,15]; score:1.000000
 => Saban:[1674,5]; score:1.000000
 => Saban:[654,5]; score:1.000000
	FP => team:[4270,4]; score:1.000000
	FP => Terry:[1169,5]; score:1.000000
	FP => 'Bama:[147,5]; score:1.000000
	FP => head coach:[1531,10]; score:1.000000
	FP => persuasive:[2044,10]; score:1.000000
	FP => bound:[153,5]; score:1.000000
 => Rich Rodriguez:[2438,14]; score:1.000000
	FP => offensive coordinator:[2733,21]; score:1.000000
	FP => Dolphins:[3649,8]; score:1.000000
 => NFL:[2276,3]; score:1.000000
 => Don Shula:[2092,9]; score:1.000000
 => West Virginia:[2480,13]; score:1.000000
	FP => upset:[683,5]; score:1.000000
	FP => seasons:[3699,7]; score:1.000000
	FP => Nick:[1235,4]; score:1.000000
	FP => candidates:[2588,10]; score:1.000000
	FP => phrase:[666,6]; score:1.000000
	FP => area:[4312,4]; score:1.000000
	FP => owning:[3227,6]; score:1.000000
	FP => winning:[3196,7]; score:1.000000
	FP => return:[1694,6]; score:1.000000
	FP => smile:[3773,5]; score:1.000000
 => Saban:[2238,5]; score:1.000000
	FP => season:[2208,6]; score:1.000000
 => Saban:[1728,5]; score:1.000000
	FP => kick:[4831,4]; score:1.000000
	FP => a team:[3234,6]; score:1.000000
	FP => job:[258,3]; score:1.000000
	FP => Johnson:[2184,7]; score:1.000000
	FP => retiring:[2155,8]; score:1.000000
	FP => Nick:[1257,4]; score:1.000000
	FP => butt:[4841,4]; score:1.000000
	FP => simple:[1196,6]; score:1.000000
	FP => repeated:[1649,8]; score:1.000000
	FP => retired:[4241,7]; score:1.000000
	FP => college football:[1917,16]; score:1.000000
	FP => position:[4215,8]; score:1.000000
	FP => retirement:[2107,10]; score:1.000000
	FP => bid:[280,3]; score:1.000000
	FP => win:[1305,3]; score:1.000000
	FP => Dolphins:[4735,8]; score:1.000000
 => Pittsburgh Steelers:[2858,19]; score:1.000000
 => Saban:[222,5]; score:1.000000
 => NFL:[4384,3]; score:1.000000
	FP => Crimson Tide:[1550,12]; score:1.000000
	FP => speculation:[50,11]; score:1.000000
	FP => coach:[1773,5]; score:1.000000
 => Oklahoma State:[2521,14]; score:1.000000
 => Green Bay:[2679,9]; score:1.000000
	FP => winning:[3255,7]; score:1.000000
	FP => aging:[4342,5]; score:1.000000
	FP => offensive coordinator:[2822,21]; score:1.000000
	FP => denials:[184,7]; score:1.000000
 => Saban:[762,5]; score:1.000000
	FP => NCAA:[4892,4]; score:1.000000
	FP => franchise:[3204,9]; score:1.000000
	FP => borrowing:[644,9]; score:1.000000
 => Saban:[4360,5]; score:1.000000
	FP => mind:[2350,4]; score:1.000000
	FP => majority owner:[4601,14]; score:1.000000
	FP => failed:[2290,6]; score:1.000000
	FP => angry:[789,5]; score:1.000000
	FP => quarterback:[4188,11]; score:1.000000
	FP => Ken:[2904,3]; score:1.000000
	FP => coach:[3868,5]; score:1.000000
	FP => head coach:[2689,10]; score:1.000000
 => Nick Saban:[133,10]; score:1.000000
	FP => stretch:[3811,7]; score:1.000000
 => Dan Marino:[4230,10]; score:1.000000
	FP => Alabama:[1765,7]; score:1.000000
 => Saban:[2342,5]; score:1.000000
	FP => offense:[4330,7]; score:1.000000
	FP => leaves:[4366,6]; score:1.000000
	FP => staff:[4398,5]; score:1.000000
	FP => game:[1358,4]; score:1.000000
	FP => Alabama:[241,7]; score:1.000000
	FP => years:[3891,5]; score:1.000000
	FP => season:[1812,6]; score:1.000000
	FP => failed:[2325,6]; score:1.000000
	FP => Tide:[2387,4]; score:1.000000
	FP => ESPN:[341,4]; score:1.000000
 => Chicago Bears:[2624,13]; score:1.000000
	FP => defense:[4348,7]; score:1.000000
	FP => public:[795,6]; score:1.000000
	FP => Miami:[3898,5]; score:1.000000
 => Saban:[2365,5]; score:1.000000
	FP => offer:[1854,5]; score:1.000000
	FP => change:[2335,6]; score:1.000000
	FP => Sunday:[1825,6]; score:1.000000
	FP => job:[2431,3]; score:1.000000
	FP => accepted:[228,8]; score:1.000000
 => Atlanta Falcons:[3596,15]; score:1.000000
	FP => deal:[355,4]; score:1.000000
	FP => sooner:[3366,6]; score:1.000000
 => Daunte Culpepper:[4080,16]; score:1.000000
	FP => November:[752,8]; score:1.000000
 => Jimmy Johnson:[2134,13]; score:1.000000
	FP => seven years:[4249,11]; score:1.000000
	FP => assistant:[2781,9]; score:1.000000
	FP => rule:[2938,4]; score:1.000000
	FP => early:[2395,5]; score:1.000000
	FP => coach:[3421,5]; score:1.000000
	FP => denials:[802,7]; score:1.000000
	FP => Dolphins:[1797,8]; score:1.000000
	FP => failed:[3908,6]; score:1.000000
 => Independence Bowl:[2543,17]; score:1.000000
 => Mike Sherman:[2700,12]; score:1.000000
	FP => LSU:[1445,3]; score:1.000000
	FP => Alabama:[1833,7]; score:1.000000
	FP => news conference:[564,15]; score:1.000000
 => Arizona Cardinals:[3574,17]; score:1.000000
	FP => search:[3408,6]; score:1.000000
	FP => coach:[1908,5]; score:1.000000
	FP => years:[373,5]; score:1.000000
	FP => campus:[1371,6]; score:1.000000
	FP => franchise:[3840,9]; score:1.000000
 => Saban:[1404,5]; score:1.000000
	FP => this time:[2305,9]; score:1.000000
 => Cam Cameron:[2755,11]; score:1.000000
	FP => Leading:[3396,7]; score:1.000000
	FP => money:[898,5]; score:1.000000
	FP => college:[1350,7]; score:1.000000
P/R/F:0.19282511/0.43434343/0.26708075; tpCount:43.0; fpCount:180.0; fnCount:56.0
[Ent16444023.txt]
***************** Gold Standard: ***********************
 => Lou Pearlman:[940,12]; score:1.000000
 => Christmas:[236,9]; score:1.000000
	FN => Veronica Finn:[752,13]; score:1.000000
 => Vail:[265,4]; score:1.000000
 => N' Sync:[45,7]; score:1.000000
 => Diaz:[12,4]; score:1.000000
 => Britney Spears:[822,14]; score:1.000000
 => Star magazine:[183,13]; score:1.000000
 => Colo.:[271,5]; score:1.000000
 => Saturday Night Live:[544,19]; score:1.000000
 => Cameron Diaz:[123,12]; score:1.000000
 => Timberlake:[284,10]; score:1.000000
	FN => Star:[214,4]; score:1.000000
 => Justin Timberlake:[101,17]; score:1.000000
 => Diaz:[569,4]; score:1.000000
 => Timberlake:[0,10]; score:1.000000
 => Kids' Choice Awards:[650,19]; score:1.000000
 => Timberlake:[706,10]; score:1.000000
	FN => Spears:[830,6]; score:1.000000
 => Timberlake:[578,10]; score:1.000000
 => Diaz:[220,4]; score:1.000000
 => N' Sync:[383,7]; score:1.000000
	FN => Innosense:[899,9]; score:1.000000
 => Memphis:[325,7]; score:1.000000

************************ System Result: ***************************
 => Lou Pearlman:[940,12]; score:1.000000
 => Colo.:[271,5]; score:1.000000
	FP => reports:[90,7]; score:1.000000
 => Diaz:[569,4]; score:1.000000
	FP => music:[923,5]; score:1.000000
	FP => called:[892,6]; score:1.000000
 => Timberlake:[0,10]; score:1.000000
	FP => family:[255,6]; score:1.000000
	FP => singer:[391,6]; score:1.000000
	FP => Finn:[838,4]; score:1.000000
	FP => called:[141,6]; score:1.000000
	FP => magazine:[81,8]; score:1.000000
	FP => magazine:[338,8]; score:1.000000
 => Star magazine:[183,13]; score:1.000000
	FP => met:[623,3]; score:1.000000
	FP => broken up:[439,9]; score:1.000000
 => Timberlake:[284,10]; score:1.000000
	FP => Star:[214,4]; score:1.000000
	FP => impresario:[929,10]; score:1.000000
 => Kids' Choice Awards:[650,19]; score:1.000000
 => Diaz:[220,4]; score:1.000000
 => N' Sync:[383,7]; score:1.000000
	FP => Dec.:[488,4]; score:1.000000
	FP => flame:[74,5]; score:1.000000
	FP => report:[173,6]; score:1.000000
 => Britney Spears:[822,14]; score:1.000000
	FP => dating:[815,6]; score:1.000000
	FP => friends:[403,7]; score:1.000000
 => Saturday Night Live:[544,19]; score:1.000000
	FP => singer:[53,6]; score:1.000000
 => Cameron Diaz:[123,12]; score:1.000000
 => Justin Timberlake:[101,17]; score:1.000000
 => Timberlake:[706,10]; score:1.000000
 => Timberlake:[578,10]; score:1.000000
	FP => pair:[771,4]; score:1.000000
 => Christmas:[236,9]; score:1.000000
	FP => flame:[745,5]; score:1.000000
	FP => actress:[427,7]; score:1.000000
 => Vail:[265,4]; score:1.000000
 => N' Sync:[45,7]; score:1.000000
 => Diaz:[12,4]; score:1.000000
	FP => Spears:[847,6]; score:1.000000
	FP => dating:[597,6]; score:1.000000
	FP => break up:[28,8]; score:1.000000
	FP => '90s:[794,4]; score:1.000000
	FP => girl group:[872,10]; score:1.000000
	FP => source:[356,6]; score:1.000000
	FP => magazine:[678,8]; score:1.000000
 => Memphis:[325,7]; score:1.000000
P/R/F:0.40816328/0.8333333/0.5479452; tpCount:20.0; fpCount:29.0; fnCount:4.0
[TvN16442342.txt]
***************** Gold Standard: ***********************
 => West Virginia:[1265,13]; score:1.000000
	FN => Randal McCloy:[371,13]; score:1.000000
	FN => W. Va:[269,5]; score:1.000000
	FN => Sago Mine:[242,9]; score:1.000000
	FN => Sago:[1615,4]; score:1.000000
	FN => Sago Mine accident:[62,18]; score:1.000000
	FN => BUCKHANNON:[118,10]; score:1.000000
	FN => Sago:[690,4]; score:1.000000
	FN => Debbie Hamner:[635,13]; score:1.000000
 => West Virginia:[348,13]; score:1.000000
	FN => Davitt McAteer:[1150,14]; score:1.000000
 => West Virginia:[701,13]; score:1.000000
	FN => McAteer:[1369,7]; score:1.000000
 => Buckhannon:[257,10]; score:1.000000
	FN => Sago Mine:[1281,9]; score:1.000000
 => U.S.:[0,4]; score:1.000000
	FN => W. Va:[130,5]; score:1.000000
 => Mine Safety and Health Administration:[1219,37]; score:1.000000
 => United Mine Workers of America:[2173,30]; score:1.000000
	FN => Dennis O'Dell:[2156,13]; score:1.000000

************************ System Result: ***************************
	FP => men:[451,3]; score:1.000000
	FP => emergency:[1037,9]; score:1.000000
	FP => miners:[876,6]; score:1.000000
	FP => boom:[2218,4]; score:1.000000
	FP => Dennis:[2156,6]; score:1.000000
	FP => union:[1932,5]; score:1.000000
	FP => required:[1072,8]; score:1.000000
	FP => families:[432,8]; score:1.000000
	FP => rescue:[1135,6]; score:1.000000
	FP => tragedy:[1620,7]; score:1.000000
	FP => men:[592,3]; score:1.000000
	FP => year:[51,4]; score:1.000000
	FP => communicate:[859,11]; score:1.000000
	FP => accident:[1849,8]; score:1.000000
	FP => McAteer:[1369,7]; score:1.000000
	FP => ground:[889,6]; score:1.000000
	FP => safety:[763,6]; score:1.000000
	FP => rooms:[1052,5]; score:1.000000
 => Buckhannon:[257,10]; score:1.000000
	FP => die:[603,3]; score:1.000000
	FP => underground:[1891,11]; score:1.000000
	FP => system:[1536,6]; score:1.000000
	FP => federal government:[1806,18]; score:1.000000
	FP => miners:[1411,6]; score:1.000000
	FP => billion:[2276,7]; score:1.000000
 => Mine Safety and Health Administration:[1219,37]; score:1.000000
	FP => years:[2344,5]; score:1.000000
	FP => required:[1870,8]; score:1.000000
	FP => died:[459,4]; score:1.000000
	FP => times:[2223,5]; score:1.000000
	FP => led:[1261,3]; score:1.000000
	FP => Wireless communications:[898,23]; score:1.000000
	FP => production:[2073,10]; score:1.000000
	FP => sign:[2003,4]; score:1.000000
	FP => coal industry:[2237,13]; score:1.000000
 => West Virginia:[701,13]; score:1.000000
	FP => safety:[1175,6]; score:1.000000
	FP => laws:[89,4]; score:1.000000
	FP => Underground:[1025,11]; score:1.000000
	FP => expert:[1182,6]; score:1.000000
	FP => air:[1532,3]; score:1.000000
	FP => position:[1121,8]; score:1.000000
	FP => McAteer:[1157,7]; score:1.000000
	FP => nation:[165,6]; score:1.000000
	FP => nation:[1963,6]; score:1.000000
	FP => husband:[655,7]; score:1.000000
	FP => tons:[2284,4]; score:1.000000
	FP => alive:[335,5]; score:1.000000
	FP => government:[1206,10]; score:1.000000
	FP => safety:[2100,6]; score:1.000000
	FP => Electronic:[953,10]; score:1.000000
 => West Virginia:[348,13]; score:1.000000
	FP => miners:[310,6]; score:1.000000
	FP => coal:[2292,4]; score:1.000000
	FP => safe:[1913,4]; score:1.000000
	FP => breath:[188,6]; score:1.000000
	FP => safety:[1598,6]; score:1.000000
	FP => attitude:[2049,8]; score:1.000000
	FP => experts:[34,7]; score:1.000000
	FP => training:[1668,8]; score:1.000000
 => U.S.:[0,4]; score:1.000000
	FP => laws:[770,4]; score:1.000000
	FP => year:[516,4]; score:1.000000
	FP => federal government:[723,18]; score:1.000000
	FP => nightmare:[491,9]; score:1.000000
	FP => emergency:[1643,9]; score:1.000000
	FP => lone:[390,4]; score:1.000000
	FP => survivor:[395,8]; score:1.000000
 => West Virginia:[1265,13]; score:1.000000
	FP => miners:[202,6]; score:1.000000
	FP => emergency:[1903,9]; score:1.000000
	FP => federal:[1710,7]; score:1.000000
	FP => holding:[176,7]; score:1.000000
	FP => miners:[1360,6]; score:1.000000
	FP => year:[143,4]; score:1.000000
	FP => safety:[82,6]; score:1.000000
	FP => required:[1684,8]; score:1.000000
	FP => communicate:[1335,11]; score:1.000000
	FP => coal miners:[1979,11]; score:1.000000
	FP => safe:[21,4]; score:1.000000
	FP => record:[2264,6]; score:1.000000
	FP => safe:[1047,4]; score:1.000000
	FP => died:[663,4]; score:1.000000
	FP => miners:[985,6]; score:1.000000
	FP => disaster:[411,8]; score:1.000000
	FP => safety:[1756,6]; score:1.000000
	FP => rooms:[1918,5]; score:1.000000
	FP => required:[931,8]; score:1.000000
	FP => investigation:[1291,13]; score:1.000000
 => United Mine Workers of America:[2173,30]; score:1.000000
P/R/F:0.07777778/0.35/0.12727274; tpCount:7.0; fpCount:83.0; fnCount:13.0
[Wor16447201.txt]
***************** Gold Standard: ***********************
 => Garuda:[2663,6]; score:1.000000
	FN => Kumbh:[2055,5]; score:1.000000
	FN => India:[135,5]; score:1.000000
	FN => Great Pitcher Festival:[1016,22]; score:1.000000
	FN => Naba Kumar Ghosh:[1523,16]; score:1.000000
	FN => Hindi:[2440,5]; score:1.000000
 => Yamuna:[620,6]; score:1.000000
 => Allahabad:[657,9]; score:1.000000
 => Maha Kumbh Mela:[2969,15]; score:1.000000
 => Vishnu:[2545,6]; score:1.000000
	FN => Rama Devi:[2071,9]; score:1.000000
 => Ganges:[1847,6]; score:1.000000
 => Maha Kumbh Mela:[992,15]; score:1.000000
 => Ganges river:[255,12]; score:1.000000
	FN => India:[280,5]; score:1.000000
 => Uttar Pradesh:[2465,13]; score:1.000000
 => Ardh Kumbh Mela:[421,15]; score:1.000000
 => Maha Kumbh:[2948,10]; score:1.000000
 => Hindu god:[2535,9]; score:1.000000
 => Guinness Book of Records:[3032,24]; score:1.000000
	FN => northern India:[271,14]; score:1.000000
	FN => Half Pitcher Festival:[441,21]; score:1.000000
 => Garuda:[2507,6]; score:1.000000
 => Madhya Pradesh:[1816,14]; score:1.000000
 => Allahabad:[2100,9]; score:1.000000
 => Ganges:[17,6]; score:1.000000
 => Allahabad:[2422,9]; score:1.000000
 => Ganges:[1110,6]; score:1.000000
	FN => Kumbh:[2166,5]; score:1.000000
 => West Bengal:[1597,11]; score:1.000000
	FN => ALLAHABAD:[124,9]; score:1.000000
 => Kumbh Mela:[1885,10]; score:1.000000
 => Maha Kumbh Mela:[2756,15]; score:1.000000
 => Kumbh Mela:[1505,10]; score:1.000000
	FN => Hindu scriptures:[808,16]; score:1.000000
	FN => Shakuntala:[1699,10]; score:1.000000
 => Ganges:[608,6]; score:1.000000
 => Indian army:[2314,11]; score:1.000000

************************ System Result: ***************************
	FP => time:[2724,4]; score:1.000000
	FP => missed:[2150,6]; score:1.000000
	FP => bathing:[1095,7]; score:1.000000
 => Garuda:[2663,6]; score:1.000000
	FP => Hindi:[2440,5]; score:1.000000
	FP => people:[363,6]; score:1.000000
 => Yamuna:[620,6]; score:1.000000
	FP => Pilgrims:[46,8]; score:1.000000
	FP => terrorist:[3344,9]; score:1.000000
	FP => God:[1996,3]; score:1.000000
	FP => holy:[1965,4]; score:1.000000
	FP => single:[2159,6]; score:1.000000
	FP => long:[1453,4]; score:1.000000
	FP => dip:[1485,3]; score:1.000000
	FP => flight:[2672,6]; score:1.000000
	FP => gods:[944,4]; score:1.000000
	FP => years:[2708,5]; score:1.000000
	FP => friends:[1366,7]; score:1.000000
	FP => year:[1716,4]; score:1.000000
	FP => built:[3222,5]; score:1.000000
	FP => festival:[3131,8]; score:1.000000
 => Uttar Pradesh:[2465,13]; score:1.000000
	FP => temperatures:[193,12]; score:1.000000
	FP => steps:[924,5]; score:1.000000
	FP => Wednesday:[289,9]; score:1.000000
	FP => walk:[2237,4]; score:1.000000
	FP => God:[1244,3]; score:1.000000
	FP => God:[2013,3]; score:1.000000
	FP => house:[3231,5]; score:1.000000
	FP => divine:[2689,6]; score:1.000000
	FP => acre:[3263,4]; score:1.000000
	FP => position:[2887,8]; score:1.000000
	FP => festival:[328,8]; score:1.000000
	FP => bathing:[872,7]; score:1.000000
	FP => rise:[713,4]; score:1.000000
	FP => divine:[1933,6]; score:1.000000
	FP => icy:[237,3]; score:1.000000
	FP => area:[3278,4]; score:1.000000
 => Allahabad:[2100,9]; score:1.000000
	FP => son:[2292,3]; score:1.000000
	FP => sins:[225,4]; score:1.000000
	FP => bath:[737,4]; score:1.000000
	FP => day:[769,3]; score:1.000000
	FP => relatives:[1352,9]; score:1.000000
	FP => salute:[933,6]; score:1.000000
	FP => Hindus:[165,6]; score:1.000000
 => Indian army:[2314,11]; score:1.000000
	FP => falls:[966,5]; score:1.000000
	FP => Men:[517,3]; score:1.000000
	FP => security:[2412,8]; score:1.000000
	FP => roads:[2251,5]; score:1.000000
	FP => year:[2283,4]; score:1.000000
 => Maha Kumbh Mela:[2969,15]; score:1.000000
	FP => waters:[1970,6]; score:1.000000
	FP => clothes:[1430,7]; score:1.000000
	FP => mythical:[633,8]; score:1.000000
 => Ganges river:[255,12]; score:1.000000
 => Ardh Kumbh Mela:[421,15]; score:1.000000
	FP => desire:[1468,6]; score:1.000000
	FP => years:[2782,5]; score:1.000000
	FP => steed:[2526,5]; score:1.000000
	FP => Indian state:[1800,12]; score:1.000000
	FP => festivals:[1128,9]; score:1.000000
	FP => speeding:[1160,8]; score:1.000000
	FP => expected:[396,8]; score:1.000000
	FP => confluence:[590,10]; score:1.000000
 => Garuda:[2507,6]; score:1.000000
	FP => experience:[1615,10]; score:1.000000
	FP => midway:[972,6]; score:1.000000
	FP => nirvana:[1198,7]; score:1.000000
	FP => human beings:[3092,12]; score:1.000000
	FP => closed:[2257,6]; score:1.000000
 => Allahabad:[2422,9]; score:1.000000
	FP => authorities:[3385,11]; score:1.000000
	FP => winged:[2519,6]; score:1.000000
 => West Bengal:[1597,11]; score:1.000000
	FP => Kumar:[1528,5]; score:1.000000
	FP => Rama:[2071,4]; score:1.000000
 => Kumbh Mela:[1885,10]; score:1.000000
 => Maha Kumbh Mela:[2756,15]; score:1.000000
	FP => earth:[507,5]; score:1.000000
	FP => prostrate:[898,9]; score:1.000000
	FP => dip:[63,3]; score:1.000000
	FP => pilgrims:[3237,8]; score:1.000000
	FP => event:[773,5]; score:1.000000
	FP => Indian state:[1581,12]; score:1.000000
	FP => young:[1543,5]; score:1.000000
	FP => women:[522,5]; score:1.000000
	FP => heartland:[2446,9]; score:1.000000
 => Allahabad:[657,9]; score:1.000000
 => Vishnu:[2545,6]; score:1.000000
	FP => waters:[241,6]; score:1.000000
	FP => immortality:[2647,11]; score:1.000000
	FP => freezing:[184,8]; score:1.000000
 => Maha Kumbh Mela:[992,15]; score:1.000000
	FP => celebration:[92,11]; score:1.000000
	FP => this time:[2202,9]; score:1.000000
	FP => traffic:[2267,7]; score:1.000000
	FP => mile:[2361,4]; score:1.000000
	FP => festival:[957,8]; score:1.000000
	FP => age:[2137,3]; score:1.000000
 => Maha Kumbh:[2948,10]; score:1.000000
	FP => walk:[2366,4]; score:1.000000
	FP => Hindus:[0,6]; score:1.000000
	FP => festival:[3269,8]; score:1.000000
	FP => Festival:[454,8]; score:1.000000
	FP => holy:[834,4]; score:1.000000
	FP => week:[323,4]; score:1.000000
	FP => pilgrims:[3015,8]; score:1.000000
	FP => school teacher:[1549,14]; score:1.000000
 => Guinness Book of Records:[3032,24]; score:1.000000
	FP => years:[1065,5]; score:1.000000
	FP => bathe:[1834,5]; score:1.000000
	FP => drew:[3148,4]; score:1.000000
	FP => experience:[1940,10]; score:1.000000
 => Madhya Pradesh:[1816,14]; score:1.000000
 => Ganges:[17,6]; score:1.000000
	FP => steel:[1331,5]; score:1.000000
	FP => sin:[117,3]; score:1.000000
	FP => week:[87,4]; score:1.000000
	FP => afterlife:[1213,9]; score:1.000000
	FP => soldier:[2299,7]; score:1.000000
	FP => verses:[796,6]; score:1.000000
	FP => central:[1792,7]; score:1.000000
	FP => single purpose:[3111,14]; score:1.000000
	FP => Shakuntala:[1699,10]; score:1.000000
	FP => battle:[2593,6]; score:1.000000
	FP => sin:[1155,3]; score:1.000000
	FP => trained:[3335,7]; score:1.000000
	FP => river:[70,5]; score:1.000000
	FP => songs:[839,5]; score:1.000000
	FP => demons:[2605,6]; score:1.000000
	FP => house:[2382,5]; score:1.000000
	FP => Hindus:[1075,6]; score:1.000000
	FP => dry:[1426,3]; score:1.000000
 => Ganges:[1847,6]; score:1.000000
	FP => polluted:[1273,8]; score:1.000000
	FP => infirm:[567,6]; score:1.000000
	FP => titanic:[2585,7]; score:1.000000
	FP => bathing:[28,7]; score:1.000000
	FP => Festival:[1030,8]; score:1.000000
 => Hindu god:[2535,9]; score:1.000000
	FP => eastern:[1573,7]; score:1.000000
	FP => dip:[1954,3]; score:1.000000
	FP => waiting for the sun:[690,19]; score:1.000000
	FP => policemen:[3304,9]; score:1.000000
	FP => divine:[2630,6]; score:1.000000
	FP => bottles:[1319,7]; score:1.000000
	FP => saffron:[551,7]; score:1.000000
	FP => Tight:[2406,5]; score:1.000000
	FP => days:[2696,4]; score:1.000000
	FP => all night:[1773,9]; score:1.000000
	FP => nectar:[2637,6]; score:1.000000
	FP => celebration:[2740,11]; score:1.000000
	FP => children:[529,8]; score:1.000000
	FP => areas:[880,5]; score:1.000000
	FP => walked:[853,6]; score:1.000000
 => Ganges:[1110,6]; score:1.000000
	FP => India:[375,5]; score:1.000000
	FP => pitcher:[2619,7]; score:1.000000
	FP => waters:[2395,6]; score:1.000000
	FP => tents:[3196,5]; score:1.000000
	FP => city:[667,4]; score:1.000000
 => Kumbh Mela:[1505,10]; score:1.000000
 => Ganges:[608,6]; score:1.000000
	FP => festival:[36,8]; score:1.000000
	FP => in 2001:[3140,7]; score:1.000000
	FP => gathering:[3079,9]; score:1.000000
P/R/F:0.14880952/0.65789473/0.24271844; tpCount:25.0; fpCount:143.0; fnCount:13.0
[Tra16454203.txt]
***************** Gold Standard: ***********************
 => London's Heathrow Airport:[73,25]; score:1.000000
 => London's Heathrow Airport:[234,25]; score:1.000000
	FN => BA:[468,2]; score:1.000000
 => LONDON:[124,6]; score:1.000000
 => Heathrow:[958,8]; score:1.000000
	FN => Heathrow:[243,8]; score:1.000000
 => British Airways:[411,15]; score:1.000000
 => Heathrow:[1205,8]; score:1.000000
 => Heathrow:[598,8]; score:1.000000
	FN => BA:[640,2]; score:1.000000
	FN => BA:[817,2]; score:1.000000
	FN => BA:[1345,2]; score:1.000000

************************ System Result: ***************************
	FP => fault:[776,5]; score:1.000000
	FP => holiday season:[1139,14]; score:1.000000
	FP => system:[114,6]; score:1.000000
 => Heathrow:[1205,8]; score:1.000000
	FP => fog:[209,3]; score:1.000000
	FP => problem:[726,7]; score:1.000000
	FP => officials:[284,9]; score:1.000000
 => LONDON:[124,6]; score:1.000000
 => Heathrow:[958,8]; score:1.000000
	FP => flights:[223,7]; score:1.000000
	FP => Wednesday:[299,9]; score:1.000000
 => Heathrow Airport:[82,16]; score:1.000000
	FP => spokesman:[820,9]; score:1.000000
	FP => technical:[53,9]; score:1.000000
	FP => problems:[982,8]; score:1.000000
 => Heathrow:[598,8]; score:1.000000
	FP => airline:[1398,7]; score:1.000000
	FP => passengers:[154,10]; score:1.000000
	FP => planes:[664,6]; score:1.000000
	FP => chaos:[317,5]; score:1.000000
	FP => worst:[449,5]; score:1.000000
	FP => condition:[838,9]; score:1.000000
	FP => airline:[1159,7]; score:1.000000
	FP => problem:[1289,7]; score:1.000000
 => Heathrow Airport:[243,16]; score:1.000000
	FP => holiday:[13,7]; score:1.000000
	FP => 1 million:[1232,9]; score:1.000000
	FP => freight:[656,7]; score:1.000000
	FP => anonymity:[851,9]; score:1.000000
	FP => owners:[561,6]; score:1.000000
	FP => airline:[146,7]; score:1.000000
 => British Airways:[411,15]; score:1.000000
	FP => airline:[276,7]; score:1.000000
	FP => spokesman:[1111,9]; score:1.000000
	FP => Dec. 29:[1049,7]; score:1.000000
	FP => belt:[375,4]; score:1.000000
	FP => Wednesday:[476,9]; score:1.000000
	FP => developed:[350,9]; score:1.000000
	FP => Heathrow:[383,8]; score:1.000000
	FP => glitch:[63,6]; score:1.000000
	FP => leading:[1059,7]; score:1.000000
	FP => spokesman:[1258,9]; score:1.000000
	FP => owners:[711,6]; score:1.000000
	FP => move:[1416,4]; score:1.000000
	FP => working:[1323,7]; score:1.000000
	FP => airline:[432,7]; score:1.000000
	FP => year:[270,4]; score:1.000000
	FP => day:[1198,3]; score:1.000000
	FP => Fog:[48,3]; score:1.000000
	FP => passengers:[1242,10]; score:1.000000
	FP => fog:[951,3]; score:1.000000
	FP => belt:[795,4]; score:1.000000
	FP => handled:[1218,7]; score:1.000000
